"4.T.1"	"4.T.2"	"7.T.1"	"7.T.2"	"8.T.1"	"8.T.2"	"9.T.4"	"9.T.Flare"	"10.T.2"	"10.T.3"	"17.T.4"	"17.T.Flare"	"18.T.1"	"18.T.2"	"20.T.1"	"20.T.2"	"32.T.2"	"44.T.1"	"44.T.2"	"57.T.1"	"57.T.2"	"63.T.1"	"63.T.2"	"64.T.1"	"64.T.2"	"68.T.2"	"68.T.Flare"	"69.T.2"	"69.T.Flare"	"72.T.1"	"72.T.2"	"73.T.1"	"73.T.Flare"	"2.T.1"	"2.T.2"	"6.T.2"	"13.T.1"	"13.T.2"	"15.T.1"	"15.T.2"	"21.T.2"	"21.T.Flare"	"22.T.1"	"22.T.2"	"23.T.1"	"23.T.2"	"27.T.1"	"27.T.2"	"29.T.1"	"29.T.2"	"30.T.1"	"30.T.2"	"34.T.3"	"34.T.4"	"38.T.3"	"38.T.4"	"39.T.1"	"39.T.2"	"19.T.1"	"41.T.1"	"41.T.2"	"46.T.3"	"46.T.Flare"	"54.T.1"	"54.T.2"	"55.T.1"	"55.T.2"	"3.T.1"	"3.T.2"	"11.T.1"	"11.T.2"	"19.T.2"	"25.T.1"	"25.T.2"	"26.T.1"	"26.T.2"	"31.T.1"	"31.T.2"	"37.T.1"	"37.T.2"	"47.T.1"	"47.T.2"	"48.T.1"	"48.T.2"	"32.T.1"	"24.T.1"	"49.T.1"	"49.T.2"	"60.T.1"	"60.T.2"	"67.T.1"	"67.T.2"	"74.T.1"	"74.T.2"	"75.T.1"	"75.T.2"	"79.T.1"	"79.T.2"	"6.T.Flare"	"24.T.2"
"contig_631"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.78227652048788	34.4697784758535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_632"	34.5692772756942	35473.5276903946	31.8095973165024	2.1900936136607	1091.32186912601	1.99820473852035	12.2237047008694	11.7722857311528	14.2723762048434	1.00543010618608	2.00910493324048	107.770335328966	1.12071436067812	3.56068612392945	2.04505641036817	4.16568126555216	1.05008915441875	624.001986244136	395.909683794506	689.92298735335	7554.32744531694	3.04342228084534	1.03328039109108	1371.86767702449	4447.53797925187	1.02394803118214	92.833302820824	1.98531240545392	8.04182194860364	24913.7374653312	5583.41366451597	0	5.06287016398275	2.00766285607241	3.07958350350785	0	3.0007647527737	0	13.1934909232442	3.8947982305671	11303.1464753632	275.264841778745	14508.5517328316	146.074403723249	0.989871636188308	27.9879240106406	1.00549261224298	4.05623540152706	0	2.00392511081011	0	6.20695840271851	20549.5767349284	1207.36563219706	1.00731765287518	3.00119544933615	0.994252119652688	2.01035725787096	0	2.07000569232416	3.02375303020838	6.94428701743348	3.00489022097646	7.59305295788164	5.83850214993212	10.8279859477101	2.94382175161148	53085.6871416854	26473.3373083307	2.00062052659692	3.92001595791385	0	0	1.00780847387173	1.00778075265711	0.967959872565718	1.93280099249462	0	1.05567638122505	0	351.842739014458	4577.72315341633	0	0.98788128916066	0	1.00992298918189	1483.66552948888	20162.5508048644	918.364808099466	4314.56329092067	19941.6187124622	1919.65077431952	2.03471448397348	2.99181613211531	1.10183438335276	2.1276814808012	19.3360444621387	12.2737862515151	2.08411150832611	0.994884546760703
"contig_633"	0	0	0	0	0	0	0	57.8665794344691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96162065076665	0	0	0	0	0	0	0	0	193.925475230368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97801917237887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_634"	0	0	0.99461436938442	0	0	0	0	0	90.3268121344319	53.3098258595711	0	3.05047002384131	0	0	0	0	0	0	0	0	0	0	0	185.559725072304	1277.23074959156	0	0	1.02074201078755	0	0	0	0	0	0	0	2.00102624472756	0	0	52.6608264542864	0	1063.12244564161	431.517436690056	0	0	0.957943628776994	4.06966565830277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03896195822281	0	0.999493957294763	0	0	828.910230817681	444.543379036193	0	0	0	0	0	3.03825023883006	0	0	0	0	0	0	0	1.00970636803362	0	1.03819597909943	0	2.98677883285982	25454.4555254107	6.55567219942684	3.04453259043034	50.6752786685965	891.824327766495	3.07606826228785	5.14161362284526	1.67736953951842	0.998881092866072	1.86444281216052	4.13737491388897
"contig_635"	32.9877447075852	1351.81576468706	86.8389566308747	304.095474376074	0	4.79130895488856e-05	0	0.000390045902916088	0	0	0.990912365399173	3.0860134768818	0	0	0	0	0	1.01102101891842	0	244.803793031905	41.951929714886	0	13.2060611791182	308.076925043508	1973.53014812914	0	2392.15888884272	0.188152738843769	130.650628136041	977.890560542343	2750.42289492331	449.308089727231	216.833840907115	3026.84369980778	7524.61483510247	2.12108045809193	0	3.18148034715381	14573.485620677	67.03609010935	116.47036502465	121.689282846601	0	0.655799110061846	715.3024842804	0	1.2588846927186e-08	0	161.386104609685	4101.76760271129	2.2316161738405	3.28261180417605	879.26912573054	223.213325580937	36.9374567813158	26.4064126349907	106.958095226615	66.969140755529	0	4377.73342673257	2814.92368189878	6.52013569541709	380.891587257978	105.807283817655	0	202.436468334049	1020.49332609606	0	0	415.808826887694	150.68902050381	0	13.5157784821966	1378.61813480339	143.530671486253	0	70.2231106805302	334.464999119901	0	0	91.1980679985696	0	149.812905795706	454.071237808478	0.310285091715859	0	0	1015.32040624324	141.487780926838	2481.86977905825	0	0	353.429542574179	632.249083327802	0	141.327480462463	23.9097319992544	77.7965026908819	0	0
"contig_636"	0	0	0	0	0	0	0	0	0	0	0	84.7943035535304	0	0	277.606297826242	1.03853501781102	170.961365258618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00178978280784	0	0	0	0	0	0	0	0	1870.56803450471	58.2863269688081	0	0
"contig_637"	0	1.00027046339249	4.92011775184335	0.987529403962789	2.09871046062525	3.01622637001515	2.98797199921108	14.3624248120503	9100.03482797603	7758.63770062517	0	1.02039979832371	0	0	0	0	0	0	0	0	0	0	215.666768220927	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94841217007985	0.991964267149804	2.17419896725618	0	12975.1605066066	0	0.996507547851648	0	0.952338249162262	6.12445376754364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.998046889833175	0	0	0	0	0
"contig_638"	7.41743844427313	893.897507553548	19.6120381457907	1350.19232481962	0	0	1.33446857302512	0	149.276910133256	47.5911930646746	0	0	0	3.6713706944875	4.03861788748103	86.8128716893316	1372.53160474441	0.987777153924508	14.8082326560575	0	1.99456810090582	0	331.248048223587	76.3708976158088	203.545012422971	1.01867763770065	1415.33109279461	0	0	0.998966881745628	0	0	2086.20133955033	39.502175261915	257.934907238915	498.605138754314	0	15.0723955561787	8255.70731755488	72.4198782478833	319.943629463564	0	74.3925051511042	1.01427167675257	2.33453884677142	3.9989887580697	24.6107041306564	404.663930032554	1.19407049170881	0	0	0	16.0961082438931	2.05297861740535	183.416337008508	6.13657649927973	31.4647064852812	23.4534426709102	11.1793243180227	0	0	214.60519073542	139.584915576553	2.00417222396719	0	35.665326982585	8.92458883877444	602.399498859567	37.7573049252182	85.6406492020731	21.3793606999667	67.5945518489592	0	301.869454960693	1.06328034153022	0	0	1.06597034476569	0	25.0071412428304	0	79.9543136728342	6.04552076116051	8.00688814355642	0	0	3530.87665441295	4998.65860928037	0	338.87113665468	107.385980080034	10.5178475086943	96.5737585139063	158.261905188581	153.517392390561	13.8381206254403	65.9333761725037	54.1212944428665	105.257213341873	0
"contig_639"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41258825154437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00037961111192	0	6059.75228754407	99.2870397170062	0	0	0	0	0	0.999581382409505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_640"	0	0	0	0	1.00577572744459	0	0	0	0	0	0	0	1.07047077988644	0	0	0	1115.88442697845	0.985758238278378	0	0	0	0.996212350422716	0	0	0	0	0	0	0	0	0	1.99957080357098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.743964055258	2.01959253278958	0	0	0	0	0	0	0	0	0	0	0	0	0	4.82777430590565
"contig_641"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295.345679375722	2839.27093999385	0.992695693413751	0	0.99833001257597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.995241626791382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_642"	0	0	1.05661704279746	0	121.815533060836	8515.90301506103	1.01854260889573	0	1.01922424835598	0	0	0.997756620039578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.02177795389542	0	0	0	0	0	0	0	0	0	0	0	0	1.00208667922421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_643"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.8242363211076	402.032422860584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_644"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.5204670655867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96302555363852	28.7653837132207	0	0	125.31513121275	507.599727493751	0	0	0	0	0	0	0	0	3.92377129977917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_645"	0	867.192511910837	3.97723676394285	3556.6968639149	2.09284062852766	30.1499298981007	2.41263959371761	0	601.144938473859	45.9431651432876	0	0	1.00002490484217	3.08889980970252	16.8743521148528	5544.79781500856	2.57565318175956	126.862686048686	1.04268577340123	1399.15537084994	0	2.08476495431498	561.166306868114	0	2.04084040095901	0	0	5.95485747407436	342.696456038277	7138.07843146665	360.95183287534	1.98485441628269	63.8962948585107	1168.15663146143	508.63974890167	3560.20549756555	24.0871820342352	52.6523578697066	7.402175053636	4.04694921028292	32.6480415922407	0	4106.20658522437	0	34.3686345958212	724.74841478008	1035.77574915877	2903.62775107645	70.4056371388185	463.462567235424	69.0173538599279	9.74629650964132	15.761852647832	0	202.332019200769	6.13160887543539	148.411886690718	90.9728758754566	27.9749866776683	12.4486289100022	11.6949448181247	0	0	36.3118149278383	26.1615186768555	4.01611175691365	1.06097077269126	190.792830940135	135.755238060859	2.47086004758872	33.9676067407053	0	1095.74767831211	564.773320156541	122.649113060913	380.922689497979	2.81923054273976	0	8.81359281652326	0	0	107.772158491644	13.2210586805275	193.018627458136	4.02119836984994	0	0	1.99408313131929	1.98561964163365	0	537.136827765593	5526.52772651945	1415.65407244111	2390.87878210766	293.319391343951	17.5000199425344	0	1.46893004630956	1.99327093241221	25.8637435216664
"contig_646"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0131867221722	24.1687078519558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96071803865041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_647"	0.987820787292768	0	0	0	0	0	0	103.194935340156	0	1.00524467142254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.04345523108688	0	0	0	8.71569621842894e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58194975091736e-08	0	0	7.99748065328329e-07	945.338535400503	386.915219961302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_648"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.2479870417599	49.0464581501169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.98620750573173	0	0	0	0	0	0
"contig_649"	1.00179365732802	0	0	4178.99952794135	1.03466576169907	1.00333114450663	2.0066196975429	1.01072389640907	0	0	4.96853779410327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89.3507878104828	36.4690442798029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_650"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79074526640874	0	0	2.98936763523866	0.989372082996165	0	8.09647660715412	0	3.01345885199896	0	1.00102415461298	3.07063516860123	17027.9043149515	2023.19818189725	0	0	0	0	0	1.84087273413081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_651"	0	0	0	9.00716811342553	0	0	3.03435512567672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00285547517768	0	0	0	1801.13726528043	0	0	53.750811930198	0	0	0	0	0	0	0	150.266488923998	0	0	1.00609222291814	0	0	0	0	0	0	0	0	94.5092457079379	65.2363591609966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.97523383195789	1.98708150816314	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01361794953572	0	0
"contig_652"	0	0	0	2.01338120662383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.8273172470244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.8718729815876	1.69242168420766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.6703737425226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.98274089578442
"contig_653"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.02181169711728	1.00696722620664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.7396643096451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_654"	0	0	0	0	0	0	0	0	11.2161638389839	34.4410785059944	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1773432845983	2.41589905152053	0	0	0	0	0	0	0	0	0	0	0	0	1.05291364974243	0	1.41540405946723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.94596611166811	17.7094588362784	0	0	0	0	0	0	0	0	9.57728506497902	0	4.48724986046527	1.06268713135654	1.03866264484384	0	8.65989702345985	3.2331010862564
"contig_655"	0	0	0	10.0667817873632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03974433690336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.5142308672334	134.542241109677	0	0	0	0	0	0	0	0	0	0	0	22.7396079048719	1.76930139616986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_656"	0	0	0	0	0	0	0	0	0	0	7.99705900733448	172.713884008783	0	0	208.907099056583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.968620210077891	0	0	0	0	0	5.18867107256536	36.7933795868007	0	0
"contig_657"	0.988001650065053	0	0	504.230727003369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02808442061355	0	1.05790674865175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.2901995012124
"contig_658"	0	1.08726782509965	1.12086753269861	1.39459638747481	0	0	0	0	82.4797312531395	41.9062058722764	0	12.9299443753999	0	1.12447364274716	0	0	0	0	0	0	0	0	30.2038401045069	1.02868321496494	2.24976283717724	0	0	4.07238516484417	2.00512376698358	0	0	0	4.25467173794559	0	2.51888580773857	2.98929949688079	7.00527723900868	4.2098306750115	11.6066428206911	2.99596459879165	27570.5566149298	1.98673634221941	1.02783064029084	2.02949634955158	0	4.99945241920082	17.5558634379347	96.0390006168741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01083714098519	4.27046136240778	0	0	0	0	0	0.977363859278176	0.967212529751846	0	0	0	2.0111767979988	0	0	0	0	1.01978232799392	0	0	0	0	0	0	1.03662275249267	0	378.63439972425	4.24817296655876	1.45826086609518	0	0	0
"contig_659"	0	55.6555984843444	3.63956752131573	0	0	0	0	0	135.888545031622	1.21876621953324	0	1.62520015667526	0	1.65311273582076	0	88.9399361974684	0	0	0	0	0	0	14.9049442211518	5.36642797045542	20.7266394069546	0	21.4911947615116	0	27.0343078101917	0	0	1.67497365345641	11.9645981406092	11.3008630765422	3.559491424156	8.30451285679281	0	0	0	1.27113122118928e-06	90.408174661945	0	0	0	0	0	31.8416122992105	58.7420235378628	0	0	1.33494136245023	0	3.04551110413834	0	0	0	0	1.0930149168055	0	3.64619791128304	1.01427777934727	0	1.66826129513714	0	0	0	19.4590705969097	0	5.10045563979926	28.3325185154633	1.79736114891661	0	0	30.5401090981257	3.52971364408427	254.944880353488	0	0	1.68617333464769	0	0	0	6.73586062636203	0	0	0	0	0	0	94.7028288099281	74.2206230047421	0	7.48292927616192	3.3827940472643	14.7455532052004	10.799059082128	3.56630463735865	5.23389244224053	22.194758372221	1.60287976435518
"contig_66"	0	0	0	0	75.5504954613437	0	0	0	0	0	0	0	0	0	1062.28590044667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.37325696105727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0504922359170951	4.0075793578485	0.998215512517429	2.00197972015809	0	0	403.745050161236	1576.54220313322	0	0	0	4.55301642288566	0	0	0	0	0	0	0	0	0	198.53325129641	83.2751663084806	0	0	0	0	0	0	0	0	0.997853757621397	0	0	0	67.5203477143688	34.3813952228199	0	0	2.55802719472411	0	0	0	0	0	0	0	0	0	0	0	0	0	249.135866766829
"contig_660"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09452822994072	1.00753442009965	0	0.968061847025916	0.967345057781593	0.998745168196044	1.99148530477898	0	0	3422.34545792921	0	0.984212556084678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_661"	4.14986858115364	446.416195852641	523.74948056649	749.894660324462	0	1.64350905233916	35.9399574065777	0	5.28881384531784	0	1.48715535377244	125.719003610182	0	11.0124046993291	2.46912794490672	6.25579822075003	762.703250436256	0	13.5627327852467	2458.3101611749	118.718816496631	1.35115373839917	692.540782553567	6379.85861770316	5745.38022192044	1.84152643392795	703.146104230327	30.7895340877808	8.19534993490218	162.372851463403	0.130724222031057	3133.92250842491	2168.32067313261	923.460168648191	393.991631027929	1843.06979878509	190.762349894116	18818.5794151986	0.0109671687163722	0.353399524736771	2710.10696289668	15.4837862899475	65.1151322863953	2.14068072238251	15.1461170315962	51.1882096169246	328.190886870231	537.223898179145	1747.90142359612	1318.52314975454	0.0930902115758601	0	410.90005423558	101.991565321651	163.666189823942	247.386750644038	0	0	1.62964378623505	15112.1124826145	1716.38648630986	427.325936431745	2367.56891005403	38063.1184099427	3819.73101267432	11.890144576049	16.2865393744625	371.529274181767	301.844184417167	14.0740494370784	6.61426379025819	1.09027188303575	8136.99591804135	7997.28635029369	35.5040654699649	10.1942723661975	48.3337463225158	0.925029718325255	15193.0458907379	67.0116151749676	295.527093586652	3769.14026586516	959.013758698323	2710.67983240382	4.84519549347962	102.912111481353	71.7942502251907	16.6470565471615	0.99494470959182	0.000235940548974765	201.711327195355	0	91.8188954000472	281.127626889527	3.61090987033347e-08	262.503868251338	176.202924926826	58.006896215536	1378.80633253975	1.52784441402324e-06
"contig_662"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.986166119398292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.981284496201322	26.9854287460255	176.998758862502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113.913121095379	0	0	0	0	0	0	0	0
"contig_663"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.992881348928007	1.99914330125799	0	0.968056164558196	0.974181906582331	2.02373851569408	0	2.00801379833405	3.04479266398775	25350.6074436135	1690.10492679568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.06535369358691	0	0
"contig_664"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.974822020917608	0	0	300.840328795979	182.969651143056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_665"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.0585755195346	12.3483119842221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_666"	0	0	0	0	0	0	0	0	0	0	0	0	1.06830641305019	0	0	2.07425542848281	0	0	0.986354164885718	0	4824.26013283137	0	2.06316258300926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66319321849439	3.82438831094646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_667"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.967780877571525	0.998727192953867	0	0	0	0	1481.44780275632	698.98910361619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_668"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.4799803969138	206.078241677392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0143942787315	0	0	0	0	0	0
"contig_669"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.9942401580508	244.558339778183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00712004046366	0	0	0	0	0	0	0	0	0	0	0	3.98927293097746	0	0	0	0	0	0
"contig_670"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.46569372463101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.0675711027527	15.8602337914788	0	0	0	0	0	16.8315659935016	4.00168590039081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_671"	0	0	0	0	0	0	0	0	0	0	0	85.8592121414439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87.691224402662	124.282198223637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96308875302643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.76986524424594	0	0	0	0	164.474364003749	0	0	0	0	0	0	0	0
